Date,Close,High,Low,Open,Volume
,COP,COP,COP,COP,COP
2000-01-03,7.506427764892578,7.723855589578643,7.496073901055664,7.703147861904815,1862219
2000-01-04,7.3614821434021,7.496079995800949,7.320066654381261,7.433958420215609,1472879
2000-01-05,7.2268829345703125,7.444310066255444,7.154406671360067,7.40289541398079,4075997
2000-01-06,7.475369930267334,7.558200053618176,7.164759661862954,7.247588956241095,2719867
2000-01-07,7.475369930267334,7.589261660739505,7.454663021159149,7.537493144509992,1762785
2000-01-10,7.454660415649414,7.5064289137851015,7.382185015642897,7.5064289137851015,1504624
2000-01-11,7.444311141967773,7.4960796720349085,7.371834868284615,7.454665013775784,1113973
2000-01-12,7.299359321594238,7.433957995272051,7.2682977066041685,7.402896380281981,2253132
2000-01-13,7.30971097946167,7.4028941382649,7.289003242406436,7.392540269737283,1937778
2000-01-14,7.247588157653809,7.30971053607871,7.123344229776616,7.30971053607871,1109775
2000-01-18,7.3614821434021,7.371835186684351,7.21653041874804,7.21653041874804,1537419
2000-01-19,7.299359321594238,7.423603294635782,7.226883877896564,7.423603294635782,1476290
2000-01-20,7.092282772064209,7.2682952140897275,7.019807353220511,7.2682952140897275,1220753
2000-01-21,7.071577072143555,7.237235674339301,6.9991008119533396,7.154406373241428,3327227
2000-01-24,6.916269302368164,7.154404517470968,6.874855077047987,7.133696783081463,2305079
2000-01-25,6.999098300933838,7.050866802790562,6.823085892004455,6.968037531408791,1500164
2000-01-26,6.823085784912109,7.040512826119732,6.750609551861263,7.040512826119732,2370669
2000-01-27,6.70919132232666,6.823082550922685,6.61600864489436,6.823082550922685,1421719
2000-01-28,6.605659008026123,6.740257224361088,6.502121982304815,6.698842579867095,1373970
2000-01-31,6.7713165283203125,6.792023429044025,6.502119772646952,6.584949862458896,2060561
2000-02-01,6.740255832672119,6.8127316528153825,6.6160119248433,6.771317431358681,1687226
2000-02-02,6.647073268890381,6.854147295469557,6.595304762245586,6.709195228172369,1265878
2000-02-03,6.522829532623291,6.688488934837561,6.512476079038844,6.647073877040837,3274493
2000-02-04,6.460705280303955,6.512473773356963,6.367521744116842,6.481412594627925,1904458
2000-02-07,6.6263651847839355,6.647072502156027,6.5538889522522785,6.6263651847839355,3260063
2000-02-08,6.460705280303955,6.719547745568995,6.398582922845879,6.719547745568995,2183345
2000-02-09,6.3157548904418945,6.584951289987209,6.274340251043972,6.584951289987209,2013599
2000-02-10,6.29504919052124,6.522830165308548,6.263987583296127,6.3261099687736495,2925294
2000-02-11,6.201862812042236,6.346814426726154,6.139740869100343,6.336460562326089,1501214
2000-02-14,6.232921123504639,6.315750762651724,6.119030732352647,6.212213817339368,2618597
2000-02-15,6.336460590362549,6.3675217692140125,6.253631332740202,6.274338647145789,2552745
2000-02-16,6.602221965789795,6.623115417368036,6.299272354552019,6.330611695512193,2294585
2000-02-17,6.602221965789795,6.6440084507426835,6.539542865665854,6.570882624829621,1993398
2000-02-18,6.476867198944092,6.769370676539707,6.361955237946912,6.769370676539707,2608628
2000-02-22,6.529099464416504,6.570885970646584,6.414187513242348,6.455973601268622,2752662
2000-02-23,6.278377532958984,6.508201268133493,6.226144751818367,6.508201268133493,1451890
2000-02-24,6.059003829956055,6.267934664827419,6.027663640150274,6.236594893225399,1428016
2000-02-25,6.163468360900879,6.236593784634186,6.006769948948599,6.1425753229479785,1366099
2000-02-28,6.205254554748535,6.330613203052285,6.069449178167934,6.226147593098545,1779051
2000-02-29,6.372400283813477,6.424633097020361,6.059003822775935,6.059003822775935,2259954
2000-03-01,6.466418743133545,6.466418743133545,6.184361254563786,6.393292479754004,1948797
2000-03-02,6.361949443817139,6.508200631213195,6.247037587475649,6.4246285241297345,2347844
2000-03-03,6.372400283813477,6.3932933254554785,6.2574883456805885,6.3932933254554785,2870199
2000-03-06,6.435077667236328,6.435077667236328,6.257486245575975,6.36195183692955,1397057
2000-03-07,6.76936674118042,6.779813885312325,6.3932908808154405,6.47686343363108,3291808
2000-03-08,6.758920669555664,6.884279712259916,6.549989489320063,6.727581327083215,2580555
2000-03-09,6.727582931518555,6.811155088980705,6.5604373619831104,6.790262049615167,1437198
2000-03-10,6.644010543823242,6.89472785971035,6.623117503866605,6.76936878356307,2117755
2000-03-13,6.591777324676514,6.758922052133272,6.570884286019882,6.60222363490298,1715298
2000-03-14,6.591777324676514,6.591777324676514,6.320166567529195,6.591777324676514,2528346
2000-03-15,6.685797691345215,6.685797691345215,6.3932938306331915,6.644011604759409,2453312
2000-03-16,7.208123207092285,7.323035536808442,6.946959619762557,7.103657604878929,5167669
2000-03-17,6.926066875457764,7.249910024627315,6.863387758620289,7.1872313259935465,2753712
2000-03-20,6.946960926055908,6.988747425720903,6.8007088045340405,6.967853966786535,2147140
2000-03-21,7.270801544189453,7.270801544189453,6.99919127386742,7.020084307245485,2259691
2000-03-22,7.114107131958008,7.3439318818320185,7.061874310296428,7.270805596942745,2838191
2000-03-23,7.124552249908447,7.187231788987377,7.103658791412982,7.155891601244179,1461335
2000-03-24,7.17678165435791,7.375266070254144,7.155888205776383,7.333479173091089,1903409
2000-03-27,7.187231063842773,7.249909760190367,6.926066622832837,7.14544415106787,2046394
2000-03-28,7.208123207092285,7.281249463204565,7.145443678482806,7.145443678482806,2024094
2000-03-29,7.427502632141113,7.4797354437479315,7.176785303709884,7.187232033312746,1986314
2000-03-30,7.625986099243164,7.699111523582448,7.41705488157542,7.437947501497767,1988150
2000-03-31,7.730449199676514,7.876700837306267,7.563304112496606,7.615536899964884,2379851
2000-04-03,7.772237300872803,7.855809448178513,7.699111044674812,7.709558608597185,1769344
2000-04-04,7.709556579589844,7.866254941853543,7.605091004747377,7.730449192714073,2629092
2000-04-05,7.625986099243164,7.77223778432911,7.605093479320818,7.667772175495237,1474453
2000-04-06,7.782679080963135,7.82446512805273,7.615534056197957,7.636427497946152,1252236
2000-04-07,7.6991119384765625,7.824471010395582,7.646879131244875,7.824471010395582,1292901
2000-04-10,7.63643217086792,7.720004316186975,7.615538716334503,7.6886649707941555,1649446
2000-04-11,7.834912300109863,7.87669834960576,7.615534494747852,7.636427937699222,1380004
2000-04-12,8.012508392333984,8.148314186378549,7.8975968911367,7.8975968911367,1662039
2000-04-13,8.022955894470215,8.19010105289052,7.939383733463793,8.00206327242234,2031964
2000-04-14,8.17965316772461,8.17965316772461,7.970721958326987,8.022954760676392,1771443
2000-04-17,7.8662567138671875,8.14831332763583,7.814023914679591,8.14831332763583,3404885
2000-04-18,7.84536075592041,7.960272208335318,7.814021420972168,7.855806643298472,2900632
2000-04-19,7.970720291137695,8.04384653369441,7.845362093563975,7.845362093563975,1699819
2000-04-20,7.949829578399658,7.960275470057924,7.855809862216299,7.928936122268385,1246201
2000-04-24,8.190099716186523,8.190099716186523,7.981168511362612,7.991615238885274,1500164
2000-04-25,8.273669242858887,8.336348751733718,8.210989733984055,8.242329906625002,2469840
2000-04-26,8.273669242858887,8.273669242858887,8.210989733984055,8.273669242858887,2216664
2000-04-27,8.236225128173828,8.32037527746628,8.204669032737181,8.267781223610475,2013599
2000-04-28,7.983776092529297,8.288821522591984,7.983776092529296,8.288821522591984,3125211
2000-05-01,8.152073860168457,8.225705020146892,8.02584781135975,8.036366789125804,2352566
2000-05-02,8.141555786132812,8.246743891085519,8.109999691523827,8.109999691523827,2599970
2000-05-03,8.120514869689941,8.131033844791212,8.02584577816204,8.099477761679164,3234877
2000-05-04,8.22570514678955,8.257262080573565,8.088960960301455,8.120517051893481,2666084
2000-05-05,8.278301239013672,8.278301239013672,8.162594979801641,8.18363209866192,1296574
2000-05-08,8.320378303527832,8.372972376511722,8.2783032135792,8.288822196614458,1593301
2000-05-09,8.309855461120605,8.404524570491075,8.299336484036793,8.372967639239638,3605064
2000-05-10,8.309855461120605,8.362449504347747,8.28881750695298,8.341411550180123,2355977
2000-05-11,8.488676071166992,8.499195049946481,8.309856800683889,8.309856800683889,4727432
2000-05-12,8.436084747314453,8.541272884738383,8.415047625145064,8.520235762568994,3112093
2000-05-15,8.530750274658203,8.709570369108425,8.436081159675368,8.436081159675368,3780057
2000-05-16,8.635939598083496,8.730609568750017,8.509713531989526,8.604383502656049,2699404
2000-05-17,8.783203125,8.825277355058258,8.59386403658558,8.61490115161471,3364744
2000-05-18,8.940986633300781,9.00409883014989,8.84631665364278,8.919948672889632,3380748
2000-05-19,8.95150375366211,8.983059848499208,8.888391563987915,8.95150375366211,2450163
2000-05-22,9.161880493164062,9.214474549052044,8.951504269612139,8.951504269612139,3584600
2000-05-23,9.109288215637207,9.309145498590254,9.088250252298028,9.235514311287703,3831479
2000-05-24,9.172401428222656,9.23551447718158,9.119807361122271,9.15136346450558,2977766
2000-05-25,9.1829195022583,9.214475602521977,9.046174436000525,9.214475602521977,3072739
2000-05-26,9.025134086608887,9.319660390971157,8.95150208942236,9.19343435070623,2568224
2000-05-30,9.277584075927734,9.309140160649687,9.04616998066074,9.151358052656319,2197775
2000-05-31,9.635224342346191,9.687817541556415,9.319660093933509,9.330179070652308,6088547
